,sme,social_clause,g_clause,g_criterion,g_weight,price_weight,award_price,legal_status,departement,procedure_type,CPV,framework,advertising,id_contract,allotment,month,contract_type,other_offers,siren,participation
5299,1,0,1,1,5.0,60.0,11.982929094215963,72,94,open,'34928471,1,39.0,22-95650,1,2022_July,Supplies,1.0,219400421,1
5300,1,0,0,0,0.0,30.0,12.429216196844385,73,87,open,'71900000,1,32.0,22-95652,1,2022_July,Services,1.0,130006372,1
5301,0,0,0,0,0.0,70.0,15.315133604391168,73,78,open,'34100000,1,30.0,22-95671,0,2022_July,Supplies,1.0,287800536,0
5302,0,0,1,1,10.0,50.0,13.081541382884074,73,95,open,'79810000,1,38.0,22-95704,1,2022_July,Services,4.0,200055655,1
5303,1,0,1,1,10.0,50.0,12.676076274775909,73,95,open,'79810000,1,38.0,22-95704,1,2022_July,Services,2.0,200055655,1
5304,1,0,0,0,0.0,60.0,12.89921982609012,41,76,open,'32354000,1,30.0,22-95838,0,2022_July,Supplies,1.0,720500206,1
5305,0,0,0,0,0.0,40.0,14.692885078159868,73,54,open,'65120000,0,43.0,22-95848,0,2022_July,Services,3.0,245400171,0
5306,0,0,0,0,0.0,100.0,11.512925464970229,41,92,open,'79311000,1,31.0,22-95940,0,2022_July,Services,0.0,279200406,1
5307,0,0,0,0,0.0,40.0,12.0435537160324,92,35,open,'16700000,0,30.0,22-95945,0,2022_July,Supplies,3.0,483776589,1
5308,0,1,1,0,0.0,40.0,16.774854587135206,73,2,negotiated,'65120000,0,57.0,22-95985,0,2022_July,Services,2.0,240200477,0
5309,0,0,0,0,0.0,30.0,14.289315403424832,72,10,open,'30200000,1,35.0,22-95995,0,2022_July,Supplies,3.0,221000052,0
5310,0,0,0,0,0.0,40.0,12.125783153241152,72,10,open,'37535291,0,36.0,22-96014,0,2022_July,Supplies,4.0,221000052,0
5311,1,0,0,0,0.0,30.0,13.589893951167666,72,83,open,'65120000,0,41.0,22-96087,0,2022_July,Services,0.0,218300911,1
5312,1,0,0,0,0.0,50.0,12.13607257055547,73,31,open,'71241000,0,41.0,22-96088,0,2022_July,Services,5.0,243100518,0
5313,0,0,0,0,0.0,40.0,11.512925464970229,72,76,open,'15119000,1,32.0,22-96134,1,2022_July,Supplies,1.0,217601145,1
5314,1,0,0,0,0.0,40.0,9.903487552536127,72,76,open,'15500000,1,32.0,22-96134,1,2022_July,Supplies,0.0,217601145,1
5315,1,0,0,0,0.0,40.0,10.596634733096073,72,76,open,'15300000,1,32.0,22-96134,1,2022_July,Supplies,0.0,217601145,1
5316,1,0,0,0,0.0,40.0,11.002099841204238,72,76,open,'15980000,1,32.0,22-96134,1,2022_July,Supplies,0.0,217601145,1
5317,1,0,0,0,0.0,40.0,11.002099841204238,72,76,open,'15910000,1,32.0,22-96134,1,2022_July,Supplies,0.0,217601145,1
5318,0,0,0,0,0.0,40.0,12.542544882151386,72,76,open,'15896000,1,32.0,22-96134,1,2022_July,Supplies,2.0,217601145,1
5319,1,0,0,0,0.0,40.0,12.611537753638338,72,76,open,'15110000,1,32.0,22-96134,1,2022_July,Supplies,0.0,217601145,1
5320,1,0,0,0,0.0,40.0,11.512925464970229,72,76,open,'15113000,1,32.0,22-96134,1,2022_July,Supplies,1.0,217601145,1
5321,1,0,0,0,0.0,40.0,11.84939770159144,72,76,open,'15112000,1,32.0,22-96134,1,2022_July,Supplies,0.0,217601145,1
5322,0,0,0,0,0.0,40.0,13.815510557964274,73,59,open,'72000000,1,32.0,22-96135,0,2022_July,Services,0.0,200093201,1
5323,1,0,0,0,0.0,30.0,16.43737362411422,73,62,negotiated,'45222100,0,29.0,22-96145,0,2022_July,Works,0.0,256203936,1
5324,1,1,1,0,0.0,40.0,12.585867746887208,72,37,restricted,'71221000,0,33.0,22-96220,0,2022_July,Services,0.0,213700545,1
5325,0,1,0,0,0.0,35.0,12.788288265382835,73,29,negotiated,'72260000,1,34.0,22-96255,0,2022_July,Services,1.0,130003981,0
5326,1,0,0,1,10.0,40.0,14.64720285390909,41,77,open,'39143116,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5327,1,0,0,1,10.0,40.0,15.596546063829354,41,77,open,'39113500,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5328,1,0,0,1,10.0,40.0,13.777781691454203,41,77,open,'33100000,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5329,1,0,0,1,10.0,40.0,15.293472107609988,41,77,open,'39122100,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5330,1,0,0,1,10.0,40.0,14.634718419746692,41,77,open,'33194000,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5331,1,0,0,1,10.0,40.0,15.39327244041113,41,77,open,'31500000,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5332,1,0,0,1,10.0,40.0,16.96274717001389,41,77,open,'42923000,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5333,0,0,0,1,5.0,35.0,13.369223455335854,41,77,open,'39330000,1,36.0,22-96370,1,2022_July,Supplies,1.0,776056467,1
5334,1,0,0,1,5.0,35.0,15.008216225828964,41,77,open,'33123100,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5335,1,0,0,1,10.0,40.0,15.529092246128306,41,77,open,'39157000,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5336,1,0,0,1,10.0,40.0,15.503110641740568,41,77,open,'33945000,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5337,1,0,0,1,10.0,40.0,14.64720285390909,41,77,open,'34221200,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5338,1,0,0,1,10.0,40.0,15.427059440731856,41,77,open,'33100000,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5339,1,0,0,1,10.0,40.0,13.727282441046748,41,77,open,'30193000,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5340,1,0,0,1,10.0,40.0,14.668708975772434,41,77,open,'39134100,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5341,1,0,0,1,10.0,40.0,15.008216225828964,41,77,open,'39157000,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5342,1,0,0,1,10.0,40.0,16.115210894045283,41,77,open,'33192000,1,36.0,22-96370,1,2022_July,Supplies,0.0,776056467,1
5343,1,0,0,0,0.0,40.0,13.2133460251162,73,85,open,'71241000,0,35.0,22-96407,0,2022_July,Services,0.0,258502962,1
5344,1,0,0,0,0.0,75.0,11.512925464970229,73,79,open,'90513800,1,36.0,22-96492,1,2022_July,Services,0.0,200041317,1
5345,1,0,0,0,0.0,90.0,11.918390573078392,73,79,open,'90513700,1,36.0,22-96492,1,2022_July,Services,0.0,200041317,1
5346,1,0,0,0,0.0,70.0,11.918390573078392,73,79,open,'90513800,1,36.0,22-96492,1,2022_July,Services,0.0,200041317,1
5347,0,0,0,1,25.0,35.0,12.880370743026102,73,62,open,'15310000,1,38.0,22-96707,1,2022_July,Supplies,2.0,196239156,1
5348,1,0,0,1,25.0,35.0,11.209059808577656,73,62,open,'15331000,1,38.0,22-96707,1,2022_July,Supplies,0.0,196239156,1
5349,1,0,0,1,40.0,35.0,12.726846619949352,73,62,open,'15300000,1,38.0,22-96707,1,2022_July,Supplies,2.0,196239156,1
5350,1,0,0,1,25.0,35.0,13.837544028411813,73,62,open,'15300000,1,38.0,22-96707,1,2022_July,Supplies,2.0,196239156,1
5351,1,0,0,1,15.0,45.0,13.238680450173108,73,62,open,'03310000,1,38.0,22-96707,1,2022_July,Supplies,1.0,196239156,1
5352,0,0,1,0,0.0,40.0,13.854731271117556,73,34,open,'55510000,0,21.0,22-96711,0,2022_July,Services,1.0,263400939,1
5353,1,0,0,0,0.0,30.0,13.235692062711331,41,13,open,'71000000,1,32.0,22-96742,1,2022_July,Services,0.0,441649225,1
5354,1,0,0,0,0.0,30.0,13.592367006650065,41,13,open,'71000000,1,32.0,22-96798,1,2022_July,Services,2.0,441649225,1
5355,1,1,1,0,0.0,40.0,12.281180118016978,72,67,open,'72212600,1,30.0,22-96883,0,2022_July,Services,0.0,200052264,1
5356,1,0,0,0,0.0,40.0,11.751682489156126,73,31,open,'71310000,0,30.0,22-97056,0,2022_July,Services,0.0,130022478,1
5357,1,0,0,0,0.0,50.0,11.143541531433012,73,6,open,'22000000,1,34.0,22-97117,0,2022_July,Supplies,0.0,200081362,1
5358,1,0,0,0,0.0,25.0,12.206072645530174,72,35,open,'22113000,0,33.0,22-97179,1,2022_July,Supplies,0.0,213502883,1
5359,1,0,0,0,0.0,25.0,11.695247021764184,72,35,open,'22113000,0,33.0,22-97179,1,2022_July,Supplies,0.0,213502883,1
5360,1,0,0,0,0.0,25.0,11.002099841204238,72,35,open,'22113000,0,33.0,22-97179,1,2022_July,Supplies,0.0,213502883,1
5361,1,0,0,0,0.0,25.0,10.373491181781864,72,35,open,'22113000,0,33.0,22-97179,1,2022_July,Supplies,0.0,213502883,1
5362,0,0,0,1,20.0,30.0,10.6689553946757,73,52,open,'79811000,1,29.0,22-97229,1,2022_July,Services,1.0,200044170,1
5363,0,0,0,1,20.0,30.0,10.44581184336149,73,52,open,'79810000,1,29.0,22-97229,1,2022_July,Services,2.0,200044170,0
5364,0,0,0,1,20.0,30.0,11.790557201568507,73,52,open,'79810000,1,29.0,22-97229,1,2022_July,Services,0.0,200044170,1
5365,0,0,0,1,20.0,30.0,9.546812608597396,73,52,open,'79810000,1,29.0,22-97244,0,2022_July,Services,0.0,200044170,1
5366,0,0,0,0,0.0,40.0,15.22909172481947,73,44,open,'45242210,0,54.0,22-97276,1,2022_July,Works,5.0,200091007,0
5367,1,0,0,0,0.0,40.0,12.9238148729455,73,44,open,'45242210,0,54.0,22-97276,1,2022_July,Works,0.0,200091007,1
5368,0,0,0,0,0.0,40.0,13.996163974185071,73,44,open,'45233140,0,54.0,22-97276,1,2022_July,Works,3.0,200091007,0
5369,0,0,0,0,0.0,45.0,13.258346781390424,73,94,open,'45311200,0,32.0,22-97355,1,2022_July,Works,2.0,267500452,1
5370,0,0,0,0,0.0,40.0,15.189972693577529,72,74,negotiated,'71300000,1,31.0,22-9742,0,2022_January,Services,2.0,227400017,0
5371,0,0,1,0,0.0,60.0,12.89921982609012,72,93,open,'30163100,1,43.0,22-9746,0,2022_January,Supplies,1.0,219300456,1
5372,0,0,1,0,0.0,40.0,13.997832114758229,92,75,open,'50312300,0,31.0,22-97462,0,2022_September,Services,1.0,420991721,0
5373,1,0,0,0,0.0,70.0,10.819778284410283,73,13,open,'50720000,0,42.0,22-97501,1,2022_July,Services,0.0,130015332,1
5374,0,0,1,1,10.0,50.0,14.914122846632385,72,60,open,'31681410,0,51.0,22-97573,0,2022_July,Supplies,2.0,226000016,1
5375,0,0,0,0,0.0,40.0,10.202814064582626,72,54,open,'71200000,0,30.0,22-97791,1,2022_July,Services,3.0,225400019,0
5376,0,0,0,0,0.0,40.0,9.220587688427733,72,54,open,'71221000,0,30.0,22-97791,1,2022_July,Services,3.0,225400019,0
5377,1,0,0,0,0.0,60.0,12.872506172571695,73,57,open,'34928480,0,31.0,22-97935,0,2022_July,Supplies,0.0,245700133,1
5378,1,0,0,0,0.0,50.0,11.07025680786452,72,54,open,'38343000,0,31.0,22-97961,1,2022_July,Supplies,0.0,215404831,1
5379,0,0,0,0,0.0,50.0,13.470086371941232,72,54,open,'38343000,0,31.0,22-97961,1,2022_July,Supplies,0.0,215404831,1
5380,0,0,0,0,0.0,60.0,12.802158113246987,73,62,open,'79311000,0,29.0,22-97962,0,2022_July,Services,1.0,200069029,0
5381,0,0,0,0,0.0,40.0,13.52236693167536,73,32,open,'71310000,0,47.0,22-98107,0,2022_July,Services,2.0,200097061,0
5382,1,0,0,0,0.0,70.0,14.28551418721001,41,6,negotiated,'34630000,1,15.0,22-98224,1,2022_July,Supplies,0.0,794030213,1
5383,1,0,0,0,0.0,70.0,11.512925464970229,41,6,negotiated,'34630000,1,15.0,22-98224,1,2022_July,Supplies,0.0,794030213,1
5384,0,0,0,0,0.0,40.0,11.991479621543732,72,78,open,'55241000,0,30.0,22-98281,0,2022_July,Services,2.0,217802081,0
5385,1,0,0,0,0.0,60.0,12.774223335915432,73,40,open,'50324200,0,33.0,22-98391,0,2022_July,Services,3.0,244000865,1
5386,1,0,0,0,0.0,60.0,14.42987761886754,73,13,open,'45112000,0,20.0,22-98467,0,2022_July,Works,3.0,200054807,1
5387,0,0,1,0,0.0,50.0,12.050165165098688,72,31,open,'55510000,0,28.0,22-98561,0,2022_July,Services,3.0,213105554,0
5388,0,0,0,1,20.0,40.0,12.89921982609012,72,74,open,'55523100,1,30.0,22-98564,0,2022_July,Services,3.0,217402130,0
5389,1,0,1,0,0.0,100.0,16.20278903514389,72,34,negotiated,'45000000,0,30.0,22-98586,0,2022_September,Works,0.0,213400229,1
5390,0,0,0,1,10.0,40.0,8.405707287144816,72,10,open,'60130000,0,32.0,22-98702,1,2022_July,Services,10.0,221000052,0
5391,0,0,0,1,10.0,40.0,12.214834151198746,72,10,open,'60130000,0,32.0,22-98702,1,2022_July,Services,1.0,221000052,0
5392,0,0,0,1,10.0,40.0,11.654077744726113,72,10,open,'60130000,0,32.0,22-98702,1,2022_July,Services,1.0,221000052,0
5393,0,0,0,1,10.0,40.0,11.260353102965206,72,10,open,'60130000,0,32.0,22-98702,1,2022_July,Services,1.0,221000052,0
5394,0,0,0,1,10.0,40.0,8.344609665713728,72,10,open,'60130000,0,32.0,22-98702,1,2022_July,Services,9.0,221000052,0
5395,0,0,0,1,10.0,40.0,8.38825921446232,72,10,open,'60130000,0,32.0,22-98702,1,2022_July,Services,10.0,221000052,0
5396,0,0,0,1,10.0,40.0,8.309627670065346,72,10,open,'60130000,0,32.0,22-98702,1,2022_July,Services,9.0,221000052,0
5397,0,0,0,1,10.0,40.0,8.485974933038676,72,10,open,'60130000,0,32.0,22-98702,1,2022_July,Services,8.0,221000052,0
5398,0,0,0,1,10.0,40.0,7.423401266106573,72,10,open,'60130000,0,32.0,22-98702,1,2022_July,Services,2.0,221000052,0
5399,0,0,0,1,10.0,40.0,11.773071887227488,72,10,open,'60130000,0,32.0,22-98702,1,2022_July,Services,1.0,221000052,0
5400,0,0,0,1,10.0,40.0,11.3453112234485,72,10,open,'60130000,0,32.0,22-98702,1,2022_July,Services,1.0,221000052,0
5401,0,0,0,1,10.0,40.0,10.625270779632404,72,10,open,'60130000,0,32.0,22-98702,1,2022_July,Services,1.0,221000052,0
5402,0,0,0,0,0.0,40.0,11.806452919837527,72,84,open,'66515000,0,31.0,22-9877,1,2022_January,Services,1.0,218401321,0
5403,0,0,0,0,0.0,40.0,10.58149571425327,72,84,open,'66516400,0,31.0,22-9877,1,2022_January,Services,2.0,218401321,0
5404,0,0,0,0,0.0,40.0,10.582282226871673,72,84,open,'66514110,0,31.0,22-9877,1,2022_January,Services,2.0,218401321,0
5405,0,0,0,0,0.0,40.0,9.89917828094803,72,84,open,'66513100,0,31.0,22-9877,1,2022_January,Services,2.0,218401321,0
5406,0,0,0,0,0.0,40.0,8.194229304819817,72,84,open,'66513100,0,31.0,22-9877,1,2022_January,Services,3.0,218401321,0
5407,0,0,0,0,0.0,40.0,12.503388166950192,72,84,open,'66512000,0,31.0,22-9877,1,2022_January,Services,2.0,218401321,0
5408,1,0,0,0,0.0,40.0,13.346425194982992,41,76,open,'79570000,1,29.0,22-98780,0,2022_July,Services,0.0,781107446,1
5409,1,0,0,0,0.0,60.0,12.765688433465597,72,73,open,'90620000,0,36.0,22-98781,0,2022_July,Services,0.0,217300540,1
5410,1,0,0,0,0.0,40.0,11.595654837249189,73,3,open,'50711000,0,33.0,22-98900,0,2022_July,Services,1.0,200071363,1
5411,1,0,0,0,0.0,40.0,14.28551418721001,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5412,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5413,1,0,0,0,0.0,40.0,13.815510557964274,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5414,1,0,0,0,0.0,40.0,13.815510557964274,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5415,1,0,0,0,0.0,40.0,13.592367006650065,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5416,1,0,0,0,0.0,40.0,13.592367006650065,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5417,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,2.0,200050722,1
5418,1,0,0,0,0.0,40.0,14.28551418721001,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5419,1,0,0,0,0.0,40.0,14.28551418721001,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5420,1,0,0,0,0.0,40.0,14.28551418721001,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5421,1,0,0,0,0.0,40.0,13.815510557964274,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,1.0,200050722,1
5422,1,0,0,0,0.0,40.0,13.815510557964274,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5423,1,0,0,0,0.0,40.0,14.28551418721001,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5424,1,0,0,0,0.0,40.0,13.815510557964274,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5425,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5426,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,1.0,200050722,1
5427,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5428,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5429,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,'48190000,1,19.0,22-98939,1,2022_July,Services,0.0,200050722,1
5430,0,0,0,0,0.0,30.0,14.50865773852422,73,10,open,'71351810,1,47.0,22-98974,0,2022_July,Services,6.0,200062107,0
5431,0,0,0,0,0.0,40.0,14.50865773852422,73,10,open,'72316000,1,47.0,22-99037,0,2022_July,Services,4.0,200062107,0
5432,0,0,0,0,0.0,50.0,13.928839243271277,73,10,open,'45112500,1,33.0,22-99119,1,2022_July,Works,3.0,200062107,0
5433,0,0,0,0,0.0,50.0,13.235692062711331,73,10,open,'45112500,1,33.0,22-99119,1,2022_July,Works,5.0,200062107,0
5434,0,0,0,0,0.0,50.0,14.50865773852422,73,10,open,'45112500,1,33.0,22-99119,1,2022_July,Works,5.0,200062107,0
5435,0,0,0,0,0.0,50.0,13.854731271117556,73,10,open,'45112500,1,33.0,22-99119,1,2022_July,Works,5.0,200062107,0
5436,0,0,0,0,0.0,50.0,14.28551418721001,73,10,open,'45112500,1,33.0,22-99119,1,2022_July,Works,4.0,200062107,0
5437,0,0,0,0,0.0,50.0,13.487006490992238,73,10,open,'45112500,1,33.0,22-99119,1,2022_July,Works,3.0,200062107,0
5438,0,0,0,0,0.0,50.0,13.592367006650065,73,10,open,'45112500,1,33.0,22-99119,1,2022_July,Works,4.0,200062107,0
5439,0,0,0,0,0.0,50.0,13.928839243271277,73,10,open,'45112500,1,33.0,22-99119,1,2022_July,Works,2.0,200062107,0
5440,0,0,0,0,0.0,40.0,15.068273526459642,73,10,open,'79311000,1,47.0,22-99188,0,2022_July,Services,6.0,200062107,0
5441,1,0,0,0,0.0,100.0,19.90682044004197,72,6,negotiated,'79950000,0,33.0,22-99287,0,2022_July,Services,0.0,210600292,1
5442,1,0,0,0,0.0,60.0,12.63947712232758,73,13,open,'79212000,0,41.0,22-99341,1,2022_July,Services,4.0,200054807,1
5443,1,0,0,0,0.0,60.0,13.268582686905306,73,13,open,'79212000,0,41.0,22-99341,1,2022_July,Services,2.0,200054807,1
5444,1,0,0,0,0.0,60.0,14.22097566607244,73,69,negotiated,'71335000,1,26.0,22-99757,0,2022_July,Services,1.0,200096386,1
5445,1,0,0,0,0.0,60.0,14.22097566607244,73,69,negotiated,'71335000,1,26.0,22-99757,0,2022_July,Services,1.0,200096386,1
5446,0,0,0,0,0.0,60.0,14.22097566607244,73,69,negotiated,'71335000,1,26.0,22-99757,0,2022_July,Services,1.0,200096386,1
5447,0,0,1,0,0.0,60.0,16.67079442858296,84,75,negotiated,'35120000,0,28.0,22-99862,0,2022_July,Supplies,4.0,831330758,1
5448,0,0,0,0,0.0,40.0,13.122363377404328,73,33,open,'50312000,0,31.0,22-99895,0,2022_July,Services,2.0,130018351,0
5449,1,0,1,0,0.0,60.0,12.793859310432293,72,45,open,'18440000,1,30.0,23-100007,0,2023_July,Supplies,0.0,224500017,1
5450,0,0,0,0,0.0,40.0,12.100712129872347,73,38,open,'79952000,1,30.0,23-100013,1,2023_July,Services,1.0,200040715,1
5451,1,0,0,0,0.0,40.0,11.512925464970229,73,38,open,'79822500,1,30.0,23-100013,1,2023_July,Services,1.0,200040715,1
5452,1,0,0,0,0.0,40.0,12.154779351142624,73,38,open,'92400000,1,30.0,23-100013,1,2023_July,Services,0.0,200040715,1
5453,0,0,0,0,0.0,40.0,11.695247021764184,73,38,open,'92111000,1,30.0,23-100013,1,2023_July,Services,1.0,200040715,0
5454,1,0,0,1,10.0,40.0,13.304684934198283,73,38,open,'39154100,1,30.0,23-100013,1,2023_July,Supplies,0.0,200040715,1
5455,0,0,0,0,0.0,100.0,15.924773003456366,73,69,negotiated,'92610000,0,30.0,23-100036,0,2023_August,Services,3.0,246900757,0
5456,1,0,0,0,0.0,40.0,11.43246220220913,92,14,open,'79713000,0,36.0,23-100037,0,2023_July,Services,0.0,503166753,1
5457,0,1,1,1,15.0,50.0,14.50865773852422,73,33,open,'90910000,1,56.0,23-100092,1,2023_July,Services,10.0,130018351,0
5458,0,1,1,1,15.0,50.0,13.122363377404328,73,33,open,'90910000,1,56.0,23-100092,1,2023_July,Services,4.0,130018351,1
5459,0,1,1,1,15.0,50.0,13.815510557964274,73,33,open,'90910000,1,56.0,23-100092,1,2023_July,Services,2.0,130018351,0
5460,0,1,1,1,15.0,35.0,13.122363377404328,73,33,open,'90910000,1,56.0,23-100092,1,2023_July,Services,3.0,130018351,1
5461,1,1,1,1,15.0,50.0,13.815510557964274,73,33,open,'90910000,1,56.0,23-100092,1,2023_July,Services,0.0,130018351,1
5462,0,1,1,1,5.0,60.0,12.611537753638338,73,33,open,'90910000,1,56.0,23-100092,1,2023_July,Services,1.0,130018351,0
5463,0,1,1,1,15.0,50.0,14.50865773852422,73,33,open,'90910000,1,56.0,23-100092,1,2023_July,Services,7.0,130018351,1
5464,0,1,1,1,15.0,50.0,14.50865773852422,73,33,open,'90910000,1,56.0,23-100092,1,2023_July,Services,8.0,130018351,0
5465,0,1,1,1,15.0,50.0,14.50865773852422,73,33,open,'90910000,1,56.0,23-100092,1,2023_July,Services,8.0,130018351,0
5466,0,1,1,1,15.0,50.0,15.404745763080856,73,33,open,'90910000,1,56.0,23-100092,1,2023_July,Services,8.0,130018351,0
5467,0,1,1,1,15.0,50.0,14.50865773852422,73,33,open,'90910000,1,56.0,23-100092,1,2023_July,Services,9.0,130018351,1
5468,0,1,1,1,15.0,50.0,14.50865773852422,73,33,open,'90910000,1,56.0,23-100092,1,2023_July,Services,5.0,130018351,0
5469,1,0,0,0,0.0,40.0,14.22097566607244,73,75,open,'70130000,1,30.0,23-100098,0,2023_July,Services,1.0,197517196,1
5470,0,0,0,0,0.0,40.0,14.22097566607244,73,75,open,'70130000,1,30.0,23-100098,0,2023_July,Services,1.0,197517196,1
5471,1,1,1,0,0.0,60.0,10.994528584774589,73,75,open,'90919200,0,29.0,23-100121,1,2023_July,Services,0.0,180092264,1
5472,1,1,1,0,0.0,60.0,11.641485244581853,73,75,open,'90919200,0,29.0,23-100121,1,2023_July,Services,0.0,180092264,1
5473,1,1,1,0,0.0,60.0,11.773834286178456,73,75,open,'90919200,0,29.0,23-100121,1,2023_July,Services,0.0,180092264,1
5474,1,1,1,0,0.0,60.0,11.257665276692572,73,75,open,'90919200,0,29.0,23-100121,1,2023_July,Services,0.0,180092264,1
5475,1,1,1,0,0.0,60.0,11.412635737772913,73,75,open,'90919200,0,29.0,23-100121,1,2023_July,Services,0.0,180092264,1
5476,1,1,1,0,0.0,60.0,11.098939154318382,73,75,open,'90919200,0,29.0,23-100121,1,2023_July,Services,0.0,180092264,1
5477,0,0,0,0,0.0,60.0,13.304684934198283,73,59,open,'71600000,1,37.0,23-100214,1,2023_July,Services,3.0,200093201,1
5478,0,0,0,0,0.0,40.0,13.899162130459883,72,85,open,'72610000,0,31.0,23-100376,0,2023_July,Services,2.0,228500013,1
5479,0,0,0,0,0.0,40.0,11.130064937371383,73,10,open,'45111100,0,30.0,23-100391,1,2023_July,Works,1.0,241000488,0
5480,0,0,0,0,0.0,40.0,12.946041840436992,73,10,open,'45421150,0,30.0,23-100391,1,2023_July,Works,2.0,241000488,0
5481,0,0,0,0,0.0,40.0,13.687677186454389,73,10,open,'45310000,0,30.0,23-100391,1,2023_July,Works,2.0,241000488,0
5482,0,0,0,0,0.0,40.0,13.498777687814789,73,10,open,'45330000,0,30.0,23-100391,1,2023_July,Works,3.0,241000488,0
5483,0,0,0,0,0.0,40.0,11.770344753943812,73,10,open,'45310000,0,30.0,23-100391,1,2023_July,Works,1.0,241000488,0
5484,0,0,0,0,0.0,40.0,10.859428328464784,73,10,open,'45431100,0,30.0,23-100391,1,2023_July,Works,6.0,241000488,0
5485,0,0,0,0,0.0,40.0,12.158158897196165,73,10,open,'45212221,0,30.0,23-100391,1,2023_July,Works,5.0,241000488,0
5486,0,0,0,0,0.0,40.0,11.623369636922906,73,10,open,'45442100,0,30.0,23-100391,1,2023_July,Works,2.0,241000488,0
5487,0,0,0,0,0.0,40.0,11.51751850081344,73,10,open,'45212200,0,30.0,23-100391,1,2023_July,Works,1.0,241000488,0
5488,0,0,0,0,0.0,40.0,12.02230177899405,73,10,open,'45112710,0,30.0,23-100391,1,2023_July,Works,1.0,241000488,0
5489,0,0,0,0,0.0,40.0,11.8635823365834,73,10,open,'45212200,0,30.0,23-100391,1,2023_July,Works,2.0,241000488,0
5490,0,0,0,0,0.0,40.0,13.102156996610674,73,10,open,'45112500,0,30.0,23-100391,1,2023_July,Works,3.0,241000488,0
5491,0,0,0,0,0.0,40.0,13.955272500339431,73,10,open,'45223220,0,30.0,23-100391,1,2023_July,Works,1.0,241000488,0
5492,0,0,0,0,0.0,40.0,12.95950556696348,73,10,open,'45261100,0,30.0,23-100391,1,2023_July,Works,6.0,241000488,0
5493,0,0,0,0,0.0,40.0,13.134874782341392,73,10,open,'45421141,0,30.0,23-100391,1,2023_July,Works,3.0,241000488,0
5494,0,0,0,0,0.0,40.0,14.105106123519873,73,10,open,'45261213,0,30.0,23-100391,1,2023_July,Works,2.0,241000488,0
5495,0,0,0,0,0.0,40.0,12.245035633167396,73,10,open,'45261420,0,30.0,23-100391,1,2023_July,Works,3.0,241000488,0
5496,0,0,0,0,0.0,40.0,12.972521401765007,73,10,open,'45421000,0,30.0,23-100391,1,2023_July,Works,7.0,241000488,0
5497,0,0,0,0,0.0,40.0,11.338952957662467,73,10,open,'45410000,0,30.0,23-100391,1,2023_July,Works,1.0,241000488,0
