,sme,social_clause,g_clause,g_criterion,g_weight,price_weight,award_price,legal_status,departement,procedure_type,CPV,framework,advertising,id_contract,allotment,month,contract_type,sme_ratio,siren
1016,0,0,0,0,0.0,40.0,12.184685563648523,73,83,open,'15800000,0,48.0,22-160770,1,2022_December,Supplies,0.6666666666666666,258301126
1017,1,0,0,0,0.0,40.0,11.710168474441184,73,83,open,'15800000,0,48.0,22-160770,1,2022_December,Supplies,0.5,258301126
1018,0,0,0,0,0.0,40.0,11.764827498355212,73,83,open,'15800000,0,48.0,22-160770,1,2022_December,Supplies,0.6666666666666666,258301126
1019,0,0,0,0,0.0,40.0,12.03655279609342,73,83,open,'15800000,0,48.0,22-160770,1,2022_December,Supplies,0.6666666666666666,258301126
1020,0,0,0,0,0.0,40.0,10.915288444217277,73,83,open,'15800000,0,48.0,22-160770,1,2022_December,Supplies,0.25,258301126
1021,0,0,0,0,0.0,40.0,11.5978271180566,73,83,open,'15800000,0,48.0,22-160770,1,2022_December,Supplies,0.6666666666666666,258301126
1022,0,0,0,0,0.0,40.0,11.897398438598971,73,83,open,'15800000,0,48.0,22-160770,1,2022_December,Supplies,0.5,258301126
1023,0,0,0,0,0.0,40.0,12.03997083458316,73,83,open,'15800000,0,48.0,22-160770,1,2022_December,Supplies,0.25,258301126
1024,0,0,0,0,0.0,40.0,11.537003254449258,73,83,open,'15800000,0,48.0,22-160770,1,2022_December,Supplies,0.5,258301126
1025,0,0,0,0,0.0,40.0,10.99800814830098,73,83,open,'15800000,0,48.0,22-160770,1,2022_December,Supplies,0.5,258301126
1026,0,0,1,0,0.0,35.0,7.080026499922591,71,21,open,'50700000,0,30.0,22-160780,1,2022_December,Services,0.0,172101115
1027,0,0,1,0,0.0,35.0,6.396929655216146,71,21,open,'50700000,0,30.0,22-160780,1,2022_December,Services,0.0,172101115
1028,1,1,1,1,5.0,40.0,13.00056403718357,72,92,open,'60100000,1,30.0,22-160863,0,2022_December,Services,0.5,229200506
1029,1,0,0,0,0.0,60.0,11.469934453165134,73,83,open,'50710000,1,30.0,22-160879,1,2022_December,Services,0.3333333333333333,188300016
1030,1,0,0,0,0.0,60.0,10.73299960761659,73,83,open,'50710000,1,30.0,22-160879,1,2022_December,Services,0.3333333333333333,188300016
1031,1,0,0,0,0.0,60.0,10.758668544943308,73,83,open,'50710000,1,30.0,22-160879,1,2022_December,Services,0.3333333333333333,188300016
1032,0,0,1,1,5.0,40.0,12.206072645530174,73,59,open,'90921000,0,33.0,22-161009,1,2022_December,Services,0.4285714285714285,185911500
1033,1,0,1,1,5.0,40.0,12.206072645530174,73,59,open,'90921000,0,33.0,22-161009,1,2022_December,Services,0.3333333333333333,185911500
1034,0,1,1,1,10.0,30.0,12.287523591939154,73,75,open,'30199770,1,30.0,22-161083,1,2022_December,Supplies,0.0,180036048
1035,0,1,1,1,10.0,30.0,11.082296383198514,73,75,open,'30199770,1,30.0,22-161083,1,2022_December,Supplies,0.0,180036048
1036,1,0,0,0,0.0,30.0,13.805460222110773,73,67,open,'03325000,1,29.0,22-161085,0,2022_December,Supplies,0.3333333333333333,130005457
1037,0,0,0,0,0.0,60.0,15.60727002719233,41,10,open,'50531100,0,65.0,22-161264,1,2022_December,Services,0.0,341498061
1038,0,0,0,0,0.0,60.0,10.173781066481496,73,72,open,'66513200,0,28.0,22-161313,1,2022_December,Services,0.0,247200686
1039,0,0,0,0,0.0,60.0,12.26570562288855,73,72,open,'66515000,0,28.0,22-161313,1,2022_December,Services,0.0,247200686
1040,0,0,0,0,0.0,40.0,15.424948470398377,73,93,open,'72500000,1,30.0,22-1615,1,2022_April,Services,0.0,130006364
1041,0,0,0,0,0.0,20.0,12.611537753638338,73,33,open,'42000000,0,32.0,22-161669,0,2022_December,Supplies,0.0,130018351
1042,0,0,0,0,0.0,40.0,13.762812066222889,72,88,open,'90481000,0,32.0,22-161700,0,2022_December,Services,0.0,218803674
1043,1,0,0,0,0.0,100.0,16.11593271349465,73,76,open,'09123000,0,35.0,22-161775,0,2022_December,Supplies,0.5,130024425
1044,0,0,0,0,0.0,80.0,12.858397831569864,73,5,open,'44113900,1,48.0,22-161807,1,2022_December,Supplies,0.5,200045789
1045,1,0,0,0,0.0,50.0,12.329174842664155,41,93,open,'18930000,1,55.0,22-161903,1,2022_December,Supplies,0.5,775663438
1046,0,0,0,0,0.0,60.0,11.997331135151,73,13,open,'71335000,0,32.0,22-162014,0,2022_December,Services,0.5,200054807
1047,0,0,0,0,0.0,55.0,14.22097566607244,73,75,open,'45430000,1,38.0,22-162139,0,2022_December,Works,0.5,267500007
1048,0,0,0,0,0.0,60.0,12.577636201962656,72,42,open,'65210000,0,31.0,22-162152,0,2022_December,Services,0.0,214201238
1049,0,0,0,0,0.0,40.0,12.948009990259552,73,32,open,'66133000,0,33.0,22-162159,1,2022_December,Services,0.0,200023620
1050,0,0,0,0,0.0,40.0,10.146433731146518,73,32,open,'66133000,0,33.0,22-162159,1,2022_December,Services,0.0,200023620
1051,0,0,1,0,0.0,35.0,11.002099841204238,73,85,open,'33692300,1,33.0,22-1623,1,2022_January,Supplies,0.0,268500758
1052,0,0,1,0,0.0,35.0,12.245293358683456,73,85,open,'33141100,1,33.0,22-1623,1,2022_January,Supplies,0.0,268500758
1053,0,0,1,0,0.0,35.0,11.695247021764184,73,85,open,'50420000,1,33.0,22-1623,1,2022_January,Services,0.0,268500758
1054,0,0,1,0,0.0,35.0,9.903487552536127,73,85,open,'19231000,1,33.0,22-1623,1,2022_January,Supplies,0.0,268500758
1055,0,1,1,0,0.0,50.0,17.72753356339242,71,75,open,'64212000,1,36.0,22-162340,0,2022_December,Services,0.0,130022205
1056,1,0,0,0,0.0,70.0,11.904778345658531,41,43,open,'90911000,0,36.0,22-162351,1,2022_December,Services,0.5,390289940
1057,1,0,0,0,0.0,70.0,12.21416481542751,41,43,open,'90911000,0,36.0,22-162351,1,2022_December,Services,0.6666666666666666,390289940
1058,0,0,0,0,0.0,70.0,11.14290471779526,41,43,open,'90911000,0,36.0,22-162351,1,2022_December,Services,0.6666666666666666,390289940
1059,0,0,0,0,0.0,70.0,9.469931564261438,41,43,open,'90911000,0,36.0,22-162351,1,2022_December,Services,0.6666666666666666,390289940
1060,0,0,0,0,0.0,50.0,13.122363377404328,73,13,open,'50312000,0,32.0,22-162406,1,2022_December,Services,0.0,130015332
1061,0,0,0,0,0.0,50.0,17.034386382832476,73,13,open,'50312000,0,32.0,22-162406,1,2022_December,Services,0.0,130015332
1062,0,0,0,0,0.0,50.0,12.959844447906551,73,52,open,'50313200,0,59.0,22-162610,0,2022_December,Services,0.0,200044170
1063,0,0,0,0,0.0,40.0,14.22097566607244,72,16,open,'44113810,1,31.0,22-162840,1,2022_December,Supplies,0.0,221600018
1064,0,0,0,0,0.0,40.0,13.764217263576723,72,16,open,'44113810,1,31.0,22-162840,1,2022_December,Supplies,0.0,221600018
1065,0,0,0,0,0.0,50.0,13.304684934198283,72,16,open,'34928100,1,32.0,22-162842,0,2022_December,Supplies,0.0,221600018
1066,0,1,0,0,0.0,40.0,12.0196135408782,72,59,open,'90911200,0,55.0,22-163083,1,2022_December,Services,0.0,215901521
1067,1,1,1,0,0.0,60.0,11.818432696109396,73,75,open,'90919200,0,34.0,22-16309,1,2022_February,Services,0.6666666666666666,180092264
1068,1,1,1,0,0.0,60.0,10.259468255545384,73,75,open,'90919200,0,34.0,22-16309,1,2022_February,Services,0.6666666666666666,180092264
1069,1,1,1,0,0.0,60.0,10.488156027600128,73,75,open,'90919200,0,34.0,22-16309,1,2022_February,Services,0.6666666666666666,180092264
1070,1,1,1,0,0.0,60.0,10.775974557273669,73,75,open,'90919200,0,34.0,22-16309,1,2022_February,Services,0.6666666666666666,180092264
1071,0,1,0,0,0.0,80.0,10.855145428247576,72,59,open,'45110000,0,60.0,22-163164,1,2022_December,Works,0.6,215901521
1072,0,1,0,0,0.0,60.0,15.418275137158597,72,59,open,'45223220,0,60.0,22-163164,1,2022_December,Works,0.0,215901521
1073,0,1,0,0,0.0,70.0,12.430457905604875,72,59,open,'45311200,0,60.0,22-163164,1,2022_December,Works,0.0,215901521
1074,0,1,0,0,0.0,70.0,13.11211156671068,72,59,open,'45331000,0,60.0,22-163164,1,2022_December,Works,0.7142857142857143,215901521
1075,0,1,0,0,0.0,70.0,12.442608123359784,72,59,open,'45112700,0,60.0,22-163164,1,2022_December,Works,0.0,215901521
1076,0,0,1,1,5.0,40.0,13.815510557964274,73,80,open,'66510000,0,61.0,22-163500,1,2022_December,Services,0.2,130001316
1077,0,0,0,0,0.0,40.0,12.210313639787428,73,73,open,'71336000,0,63.0,22-163525,0,2022_December,Services,0.0,200023364
1078,0,0,0,0,0.0,60.0,12.099617086086244,73,13,open,'71335000,1,32.0,22-163768,1,2022_December,Services,0.6666666666666666,200054807
1079,0,0,0,0,0.0,40.0,13.592367006650065,72,74,open,'72400000,1,41.0,22-163982,0,2022_December,Services,0.25,200063402
1080,1,0,0,0,0.0,40.0,10.361545110763464,72,74,open,'72417000,1,33.0,22-163986,0,2022_December,Services,0.2,227400017
1081,0,0,1,1,5.0,50.0,13.592367006650065,72,71,open,'34992200,1,31.0,22-164121,1,2022_December,Supplies,0.25,217100767
1082,0,0,1,1,5.0,50.0,11.982929094215963,72,71,open,'34992200,1,31.0,22-164121,1,2022_December,Supplies,0.25,217100767
1083,0,1,1,0,0.0,100.0,10.736396675471232,71,68,open,'39830000,0,54.0,22-16416,0,2022_February,Supplies,0.75,176704609
1084,0,0,0,0,0.0,30.0,12.375080973262005,72,44,open,'71336000,0,29.0,22-164176,0,2022_December,Services,0.5,224400028
1085,0,0,0,0,0.0,40.0,10.97328875935012,72,56,open,'66515200,0,69.0,22-164190,1,2022_December,Services,0.0,215601691
1086,0,0,0,0,0.0,40.0,9.788749875065704,72,56,open,'66516000,0,69.0,22-164190,1,2022_December,Services,0.0,215601691
1087,0,0,0,0,0.0,40.0,10.675815530970514,72,56,open,'66514110,0,69.0,22-164190,1,2022_December,Services,0.0,215601691
1088,0,0,0,0,0.0,40.0,9.406236048797256,72,56,open,'66513100,0,69.0,22-164190,1,2022_December,Services,0.0,215601691
1089,0,0,0,0,0.0,40.0,7.076653815443951,72,56,open,'66514150,0,69.0,22-164190,1,2022_December,Services,0.0,215601691
1090,0,0,0,0,0.0,50.0,14.46227284137946,72,56,open,'15894210,1,70.0,22-164207,1,2022_December,Supplies,0.0,215601691
1091,0,0,0,0,0.0,60.0,12.206072645530174,73,62,open,'71332000,1,37.0,22-164265,0,2022_December,Services,0.0,200069029
1092,0,0,1,1,5.0,45.0,11.002099841204238,73,59,open,'50700000,1,37.0,22-164360,1,2022_December,Services,0.5,185911500
1093,0,0,1,1,5.0,45.0,8.517193191416238,73,59,open,'50700000,1,37.0,22-164360,1,2022_December,Services,0.5,185911500
1094,0,0,1,1,5.0,45.0,9.680344001221918,73,59,open,'50700000,1,37.0,22-164360,1,2022_December,Services,0.5,185911500
1095,0,0,0,0,0.0,40.0,12.702819801096886,72,26,open,'32323500,1,47.0,22-164698,0,2022_December,Supplies,0.0,212600852
1096,1,0,0,1,15.0,50.0,13.304684934198283,72,77,open,'77211500,0,35.0,22-164773,0,2022_December,Services,0.75,217701531
1097,0,0,0,0,0.0,60.0,16.11809565095832,72,5,open,'45233220,1,29.0,22-164899,1,2022_December,Works,0.0,220500011
1098,0,0,0,0,0.0,60.0,15.89495209964411,72,5,open,'45233220,1,29.0,22-164899,1,2022_December,Works,0.0,220500011
1099,0,0,0,0,0.0,60.0,15.89495209964411,72,5,open,'45233220,1,29.0,22-164899,1,2022_December,Works,0.0,220500011
1100,0,0,0,0,0.0,45.0,11.895797255425649,72,14,open,'66515000,0,79.0,22-164934,1,2022_December,Services,0.0,200064996
1101,0,0,0,0,0.0,45.0,11.129921212642122,72,14,open,'66514110,0,79.0,22-164934,1,2022_December,Services,0.0,200064996
1102,0,0,0,0,0.0,100.0,15.009433026436708,55,29,negotiated,'71000000,0,28.0,22-164985,1,2022_December,Services,0.0,635721400
1103,0,0,0,0,0.0,100.0,15.009433026436708,55,29,negotiated,'71000000,0,28.0,22-164985,1,2022_December,Services,0.0,635721400
1104,0,0,0,0,0.0,100.0,15.009433026436708,55,29,negotiated,'71000000,0,28.0,22-164985,1,2022_December,Services,0.0,635721400
1105,0,0,0,0,0.0,100.0,15.009433026436708,55,29,negotiated,'71000000,0,28.0,22-164985,1,2022_December,Services,0.0,635721400
1106,0,0,0,0,0.0,100.0,14.316285845876765,55,29,negotiated,'71000000,0,28.0,22-164985,1,2022_December,Services,0.0,635721400
1107,0,0,1,1,40.0,60.0,10.243643709468367,73,10,open,'34144900,0,31.0,22-164996,1,2022_December,Supplies,0.5,200069250
1108,0,0,1,1,40.0,60.0,9.364556478234514,73,10,open,'34100000,0,31.0,22-164996,1,2022_December,Supplies,0.5,200069250
1109,0,0,1,1,40.0,60.0,10.327873199668572,73,10,open,'34100000,0,31.0,22-164996,1,2022_December,Supplies,0.5,200069250
1110,0,0,1,1,40.0,60.0,9.806137092775458,73,10,open,'34100000,0,31.0,22-164996,1,2022_December,Supplies,0.0,200069250
1111,0,0,1,1,40.0,60.0,10.646549502754867,73,10,open,'34100000,0,31.0,22-164996,1,2022_December,Supplies,0.0,200069250
1112,0,0,1,1,40.0,60.0,10.66688954133913,73,10,open,'34100000,0,31.0,22-164996,1,2022_December,Supplies,0.0,200069250
1113,0,0,1,1,40.0,60.0,9.674310838239233,73,10,open,'34100000,0,31.0,22-164996,1,2022_December,Supplies,0.5,200069250
1114,0,0,0,1,9.0,55.0,12.89921982609012,55,31,negotiated,'60100000,1,57.0,22-165001,0,2022_December,Services,0.0,552081317
1115,0,0,0,0,0.0,60.0,12.793859310432293,71,68,open,'34351000,0,33.0,22-165091,1,2022_December,Supplies,0.0,176704609
1116,0,0,0,0,0.0,60.0,13.592367006650065,71,68,open,'34352100,0,33.0,22-165091,1,2022_December,Supplies,0.0,176704609
1117,1,0,0,0,0.0,30.0,11.96863998948152,73,77,open,'66512000,0,74.0,22-165174,1,2022_December,Services,0.5,200087021
1118,0,0,1,0,0.0,70.0,13.3167703438836,72,85,open,'90610000,0,34.0,22-165224,1,2022_December,Services,0.0,218502227
1119,0,0,0,1,10.0,45.0,12.386375499447208,73,2,open,'34138000,1,30.0,22-16527,0,2022_February,Supplies,0.0,250208790
1120,0,0,0,0,0.0,100.0,15.592325579806506,72,14,negotiated,'79341000,0,40.0,22-165298,0,2023_January,Services,0.5,211402201
1121,0,0,0,0,0.0,60.0,13.506093993366488,73,56,open,'90500000,0,33.0,22-165354,0,2022_December,Services,0.0,200043123
1122,1,0,0,0,0.0,40.0,12.454930726124372,73,17,open,'79713000,0,58.0,22-165364,0,2022_December,Services,0.5,241700624
1123,1,0,0,0,0.0,40.0,14.690979295318174,73,56,open,'34928480,1,62.0,22-165465,0,2022_December,Supplies,0.5,200043123
1124,0,0,0,0,0.0,60.0,11.898155552313629,72,91,open,'45220000,0,22.0,22-165631,0,2022_December,Works,0.3333333333333333,200083525
1125,0,0,0,0,0.0,60.0,12.611537753638338,72,33,open,'79824000,1,46.0,22-165695,1,2022_December,Services,0.0,223300013
1126,1,0,0,1,5.0,35.0,12.611537753638338,73,67,open,'90911200,1,31.0,22-16579,1,2022_February,Services,0.5,180089013
1127,0,0,0,1,5.0,35.0,10.596634733096073,73,67,open,'90911200,1,31.0,22-16579,1,2022_February,Services,0.3333333333333333,180089013
1128,0,0,0,0,0.0,70.0,12.28796332158094,41,66,open,'09310000,0,44.0,22-166160,0,2022_December,Supplies,0.0,488898768
1129,0,0,0,0,0.0,100.0,14.345896426713049,73,93,open,'15000000,0,30.0,22-166349,1,2023_April,Supplies,0.5,130006364
1130,0,0,0,0,0.0,40.0,15.902669245726017,73,56,open,'90500000,1,31.0,22-166509,0,2022_December,Services,0.0,200043123
1131,1,1,0,0,0.0,60.0,13.232228930126942,72,85,open,'79714000,0,26.0,22-166602,0,2022_December,Services,0.6666666666666666,228500013
1132,0,0,0,1,10.0,40.0,12.459085630446662,73,85,open,'90520000,0,32.0,22-166751,1,2023_January,Services,0.0,258502962
1133,0,0,0,1,10.0,40.0,12.604016204239487,73,85,open,'90520000,0,32.0,22-166751,1,2023_January,Services,0.0,258502962
1134,0,0,0,1,5.0,35.0,14.77102200299171,71,75,open,'63500000,1,37.0,22-166757,0,2022_December,Services,0.8,110000023
1135,0,0,0,0,0.0,50.0,12.91700325932262,73,91,open,'66512000,0,29.0,22-166783,0,2022_December,Services,0.0,269102273
1136,0,0,0,0,0.0,45.0,11.908838429604774,72,2,open,'79980000,1,50.0,22-167189,1,2022_December,Services,0.6666666666666666,220200026
1137,0,0,0,0,0.0,45.0,9.713960095491844,72,2,open,'79980000,1,50.0,22-167189,1,2022_December,Services,0.6666666666666666,220200026
1138,0,0,0,0,0.0,40.0,11.28386318247242,73,13,open,'33192000,0,38.0,22-167486,1,2022_December,Supplies,0.5,130015332
1139,1,0,0,0,0.0,40.0,10.944241182249897,73,13,open,'33192000,0,38.0,22-167486,1,2022_December,Supplies,0.6666666666666666,130015332
1140,0,0,0,0,0.0,40.0,10.246885749228074,73,13,open,'33192000,0,38.0,22-167486,1,2022_December,Supplies,0.3333333333333333,130015332
1141,0,1,1,0,0.0,60.0,11.096863204865196,73,75,open,'90919200,0,33.0,22-16764,1,2022_February,Services,0.8888888888888888,180092264
1142,1,1,1,0,0.0,60.0,11.300128205710164,73,75,open,'90919200,0,33.0,22-16764,1,2022_February,Services,0.8,180092264
1143,0,0,0,0,0.0,40.0,13.16158409055761,72,13,open,'64200000,1,55.0,22-167662,1,2022_December,Services,0.3333333333333333,211300017
1144,0,0,0,0,0.0,40.0,12.89921982609012,72,13,open,'64200000,1,55.0,22-167662,1,2022_December,Services,0.4285714285714285,211300017
1145,0,0,0,0,0.0,55.0,18.722463365501827,73,1,open,'79723000,1,98.0,22-16783,0,2022_February,Services,0.0,257401620
1146,0,0,0,0,0.0,40.0,13.304684934198283,73,75,open,'71241000,1,29.0,22-167860,0,2023_January,Services,0.25,180036048
1147,0,0,0,0,0.0,40.0,12.89921982609012,41,92,open,'71356100,1,29.0,22-167988,1,2022_December,Services,0.8888888888888888,451576656
1148,0,0,0,0,0.0,40.0,12.301382825334498,73,14,open,'15894200,1,29.0,22-168056,0,2022_December,Supplies,0.0,191412576
1149,0,0,0,0,0.0,50.0,14.842862048199336,72,88,open,'50721000,0,90.0,22-168255,0,2022_December,Services,0.0,218801819
1150,0,0,0,0,0.0,80.0,13.081541382884074,71,68,open,'34330000,0,33.0,22-168270,1,2022_December,Supplies,0.0,176704609
1151,0,0,0,0,0.0,80.0,13.592367006650065,71,68,open,'34300000,0,33.0,22-168270,1,2022_December,Supplies,0.0,176704609
1152,0,0,0,0,0.0,90.0,10.596634733096073,71,68,open,'34300000,0,33.0,22-168270,1,2022_December,Supplies,0.0,176704609
1153,0,0,0,0,0.0,90.0,11.002099841204238,71,68,open,'34300000,0,33.0,22-168270,1,2022_December,Supplies,0.0,176704609
1154,0,0,0,0,0.0,40.0,9.489408954604505,72,69,open,'66516000,0,58.0,22-168313,1,2022_December,Services,0.0,216902759
1155,0,0,0,0,0.0,40.0,9.328133185362542,72,69,open,'66513100,0,58.0,22-168313,1,2022_December,Services,0.0,216902759
1156,0,0,0,0,0.0,40.0,10.80678523919316,72,69,open,'66514110,0,58.0,22-168313,1,2022_December,Services,0.0,216902759
1157,0,0,0,0,0.0,40.0,10.57216886979614,72,69,open,'66512000,0,58.0,22-168313,1,2022_December,Services,0.0,216902759
1158,0,0,0,0,0.0,30.0,12.628191637992773,72,10,open,'34134200,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1159,0,0,0,0,0.0,30.0,10.136958393348635,72,10,open,'34924000,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1160,0,0,0,0,0.0,30.0,8.850440232681756,72,10,open,'34924000,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1161,0,0,0,0,0.0,30.0,9.443811212788692,72,10,open,'34924000,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1162,0,0,0,0,0.0,30.0,10.462161182494365,72,10,open,'34924000,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1163,0,0,0,0,0.0,30.0,9.674074388208323,72,10,open,'34144440,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1164,0,0,0,0,0.0,30.0,9.287301413112312,72,10,open,'16310000,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1165,0,0,0,0,0.0,30.0,11.882569939763624,72,10,open,'34134200,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1166,0,0,0,0,0.0,30.0,11.763956519771329,72,10,open,'34134200,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1167,0,0,0,0,0.0,30.0,9.800346793616615,72,10,open,'34928471,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1168,0,0,0,0,0.0,30.0,10.15073817919357,72,10,open,'34136200,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1169,0,0,0,0,0.0,30.0,8.613048677059759,72,10,open,'34139000,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1170,0,0,0,0,0.0,30.0,9.912942711306885,72,10,open,'42113172,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1171,0,0,0,0,0.0,30.0,10.596134608054392,72,10,open,'34144420,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1172,0,0,0,0,0.0,30.0,9.949368727792317,72,10,open,'34144420,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1173,0,0,0,0,0.0,30.0,10.666627104916108,72,10,open,'16310000,0,33.0,22-168420,1,2022_December,Supplies,0.0,221000052
1174,0,0,0,0,0.0,30.0,11.609126157241512,72,56,competitive dialogue,'39100000,0,28.0,22-168531,0,2022_December,Supplies,0.0,215601527
1175,0,1,1,1,5.0,45.0,13.39270267962928,81,54,open,'55321000,0,31.0,22-168587,1,2022_December,Services,0.2,424273407
1176,0,0,0,0,0.0,40.0,13.259997840909046,81,75,open,'90923000,1,33.0,22-168657,0,2022_December,Services,0.5,784338881
1177,0,0,0,0,0.0,40.0,13.997832114758229,73,73,open,'33696300,1,33.0,22-16873,1,2022_February,Supplies,0.0,200069110
1178,0,0,0,0,0.0,40.0,11.512925464970229,73,73,open,'33696300,1,33.0,22-16873,1,2022_February,Supplies,0.0,200069110
1179,0,0,0,0,0.0,40.0,11.626254150277232,73,73,open,'33696300,1,33.0,22-16873,1,2022_February,Supplies,0.0,200069110
1180,0,0,0,0,0.0,40.0,12.676076274775909,73,73,open,'33696300,1,33.0,22-16873,1,2022_February,Supplies,0.0,200069110
1181,0,0,0,0,0.0,40.0,11.84939770159144,73,73,open,'33696300,1,33.0,22-16873,1,2022_February,Supplies,0.0,200069110
1182,0,0,0,0,0.0,40.0,14.304594126959852,72,74,open,'45221113,0,47.0,22-168738,1,2022_December,Works,0.25,227400017
1183,0,0,0,0,0.0,40.0,14.774945066934311,73,84,open,'90481000,0,31.0,22-168818,0,2022_December,Services,0.0,248400160
1184,0,0,0,0,0.0,40.0,13.6506830834729,73,92,open,'72260000,0,29.0,22-169249,0,2022_December,Services,0.5,187500020
1185,0,0,0,0,0.0,40.0,10.34536944646484,73,14,open,'90911300,0,31.0,22-169253,1,2022_December,Services,0.5,200065563
1186,1,0,1,0,0.0,60.0,16.038149113660264,73,92,open,'79824000,0,66.0,22-169262,0,2022_December,Services,0.3333333333333333,180080012
1187,0,0,0,0,0.0,60.0,12.850213388535284,72,13,open,'66516100,0,61.0,22-169309,0,2022_December,Services,0.0,211300017
1188,0,0,0,0,0.0,90.0,13.188302791832523,72,66,open,'09310000,0,31.0,22-169344,0,2022_December,Supplies,0.0,216601716
1189,0,0,0,0,0.0,100.0,14.170832587126394,72,1,open,'09134000,0,29.0,22-169412,1,2022_December,Supplies,0.0,210100533
1190,1,0,0,0,0.0,100.0,11.237672496857469,72,1,open,'09135100,0,29.0,22-169412,1,2022_December,Supplies,0.0,210100533
1191,0,0,0,0,0.0,40.0,11.982929094215963,72,91,open,'79980000,1,32.0,22-169485,1,2022_December,Services,0.5,219102860
1192,0,0,0,0,0.0,40.0,11.002099841204238,72,91,open,'79980000,1,32.0,22-169485,1,2022_December,Services,0.5,219102860
1193,0,0,0,0,0.0,40.0,10.23995978915734,72,91,open,'79980000,1,32.0,22-169485,1,2022_December,Services,0.5,219102860
1194,0,0,0,0,0.0,40.0,13.122363377404328,72,62,open,'64200000,1,31.0,22-169769,1,2022_December,Services,0.0,216207654
1195,0,0,0,0,0.0,25.0,12.206072645530174,72,62,open,'64200000,1,31.0,22-169769,1,2022_December,Services,0.0,216207654
1196,0,1,1,0,0.0,40.0,12.644327576461327,73,70,open,'15894210,0,29.0,22-1698,0,2022_January,Supplies,0.5,247000706
1197,0,0,0,0,0.0,40.0,13.541073712262516,73,27,open,'50710000,0,65.0,22-170220,0,2022_December,Services,0.5,282700012
1198,0,0,0,0,0.0,100.0,15.812473615373872,73,54,open,'65100000,0,71.0,22-170262,0,2022_December,Services,0.0,255400202
1199,1,0,0,0,0.0,100.0,11.695247021764184,72,49,open,'34300000,1,31.0,22-170402,1,2022_December,Supplies,0.8,224900019
1200,0,0,0,0,0.0,100.0,16.530820265636248,41,81,open,'09123000,0,14.0,22-170579,0,2022_December,Supplies,0.0,278100011
1201,0,0,0,0,0.0,80.0,13.299472037296626,73,22,open,'09123000,1,43.0,22-170643,0,2022_December,Supplies,0.0,252203161
1202,0,0,0,0,0.0,30.0,12.303925045697678,72,59,open,'71313000,1,40.0,22-170657,0,2022_December,Services,0.0,200053742
1203,0,0,0,0,0.0,30.0,12.386517442311268,72,59,open,'71313000,1,40.0,22-170657,0,2022_December,Services,0.0,200053742
1204,0,0,0,1,20.0,60.0,14.083627474921215,72,13,open,'79713000,0,51.0,22-170658,0,2022_December,Services,0.0,211300017
1205,1,0,0,0,0.0,60.0,13.912176182374738,73,53,open,'90511200,0,29.0,22-170678,0,2022_December,Services,0.0,245300389
1206,1,0,0,0,0.0,60.0,14.60776071656724,73,53,open,'90500000,0,30.0,22-170687,0,2022_December,Services,0.0,245300389
1207,0,0,0,0,0.0,40.0,12.89921982609012,73,77,open,'71351810,0,45.0,22-170785,0,2022_December,Services,0.5,200033090
1208,1,0,0,0,0.0,40.0,12.89921982609012,73,77,open,'71351810,0,45.0,22-170785,0,2022_December,Services,0.5,200033090
1209,1,0,1,1,10.0,40.0,12.206072645530174,72,78,open,'30200000,1,31.0,22-170809,1,2022_December,Supplies,0.6666666666666666,217806868
1210,0,0,0,0,0.0,40.0,12.061807508978866,71,54,open,'66516000,0,34.0,22-170812,1,2022_December,Services,0.0,130011430
1211,0,0,0,0,0.0,40.0,11.38996655756978,71,54,open,'66514110,0,34.0,22-170812,1,2022_December,Services,0.0,130011430
1212,0,0,0,0,0.0,40.0,11.54221238559512,71,54,open,'66515000,0,34.0,22-170812,1,2022_December,Services,0.0,130011430
1213,0,1,1,0,0.0,35.0,11.921613241366895,71,21,open,'50700000,0,41.0,22-170997,1,2022_December,Services,0.0,172101115
1214,0,1,1,0,0.0,35.0,11.2708539037705,71,21,open,'50711000,0,41.0,22-170997,1,2022_December,Services,0.0,172101115
1215,0,0,0,0,0.0,40.0,9.779340559793246,72,44,open,'66515200,0,34.0,22-171082,1,2022_December,Services,0.0,214400251
1216,0,0,0,0,0.0,40.0,7.263329617476836,72,44,open,'66516000,0,34.0,22-171082,1,2022_December,Services,0.0,214400251
1217,0,0,0,0,0.0,40.0,6.60934924316738,72,44,open,'66513100,0,34.0,22-171082,1,2022_December,Services,0.0,214400251
